"Report Date/Time: 03/28/2016 08:52 AM","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","","Page Number 1"
"","","","Graham","20","481","","2","16","955","696","2,150"
"","","","Greenlee","8","149","","0","2","122","189","462"
"","","","Pima","17","828","","6","42","1,342","1,587","3,805"
"","","","TOTALS","94","3,458","","33","132","4,935","6,268","14,826"
"","","Legislative District 15","","","","","","","","",""
"","","","Maricopa","42","2,722","","46","190","4,666","5,456","13,080"
"","","","TOTALS","42","2,722","","46","190","4,666","5,456","13,080"
"","","Legislative District 16","","","","","","","","",""
"","","","Maricopa","19","2,137","","11","89","3,088","4,473","9,798"
"","","","Pinal","21","2,387","","17","81","2,778","4,658","9,921"
"","","","TOTALS","40","4,524","","28","170","5,866","9,131","19,719"
"","","Legislative District 17","","","","","","","","",""
"","","","Maricopa","39","4,731","","38","228","5,528","9,202","19,727"
"","","","TOTALS","39","4,731","","38","228","5,528","9,202","19,727"
"","","Legislative District 18","","","","","","","","",""
"","","","Maricopa","42","6,204","","59","302","5,713","10,607","22,885"
"","","","TOTALS","42","6,204","","59","302","5,713","10,607","22,885"
"","","Legislative District 19","","","","","","","","",""
"","","","Maricopa","28","4,751","","17","153","1,855","6,121","12,897"
"","","","TOTALS","28","4,751","","17","153","1,855","6,121","12,897"
"","","Legislative District 20","","","","","","","","",""
"","","","Maricopa","47","3,998","","42","199","3,967","6,886","15,092"
"","","","TOTALS","47","3,998","","42","199","3,967","6,886","15,092"
"","","Legislative District 21","","","","","","","","",""
"","","","Maricopa","42","3,856","","24","120","4,219","5,958","14,177"
"","","","TOTALS","42","3,856","","24","120","4,219","5,958","14,177"
"","","Legislative District 22","","","","","","","","",""
"","","","Maricopa","48","2,957","","25","103","4,502","5,450","13,037"
"","","","TOTALS","48","2,957","","25","103","4,502","5,450","13,037"
"","","Legislative District 23","","","","","","","","",""
"","","","Maricopa","57","3,294","","38","179","5,179","6,736","15,426"
"","","","TOTALS","57","3,294","","38","179","5,179","6,736","15,426"
"","","Legislative District 24","","","","","","","","",""
"","","","Maricopa","40","6,750","","88","277","3,096","8,297","18,508"
"","","","TOTALS","40","6,750","","88","277","3,096","8,297","18,508"
"","","Legislative District 25","","","","","","","","",""
"","","","Maricopa","37","3,482","","58","163","4,574","6,478","14,755"
"","","","TOTALS","37","3,482","","58","163","4,574","6,478","14,755"
"","","Legislative District 26","","","","","","","","",""
"","","","Maricopa","34","7,105","","111","466","4,766","13,767","26,215"
"","","","TOTALS","34","7,105","","111","466","4,766","13,767","26,215"
"","","Legislative District 27","","","","","","","","",""
"","","","Maricopa","35","5,884","","23","157","1,699","6,672","14,435"
"","","","TOTALS","35","5,884","","23","157","1,699","6,672","14,435"
"","","Legislative District 28","","","","","","","","",""
"","","","Maricopa","57","3,674","","26","215","3,643","5,602","13,160"
"","","","TOTALS","57","3,674","","26","215","3,643","5,602","13,160"
"Report Date/Time: 03/28/2016 08:52 AM","","","","","","STATE OF ARIZONA REGISTRATION REPORT","","","","","Page Number 10"
"","","","","","","2016 March Voter Registration - March 1, 2016","","","","",""
"","","","","","","Compiled and Issued by the Arizona Secretary of State","","","","",""
"","","","","","","INACTIVE","","","","",""
"","Legislative","","","Precincts","Democratic","","Green","Libertarian","Republican","Other","TOTAL"
"","","Legislative District 29","","","","","","","","",""
"","","","Maricopa","33","4,399","","17","190","1,949","5,726","12,281"
"","","","TOTALS","33","4,399","","17","190","1,949","5,726","12,281"
"","","Legislative District 30","","","","","","","","",""
"","","","Maricopa","29","4,610","","29","170","1,999","5,970","12,778"
"","","","TOTALS","29","4,610","","29","170","1,999","5,970","12,778"
"","","","STATE TOTALS","1,466","145,775","","1,433","5,786","135,224","236,161","524,379"
